created_at,message_experience,persuasion,number_of_recipients,is_first_email,is_last_email,is_verbose,is_replied_within_30,is_accepted_patch
2021-10-13 18:26:00+00:00,24.3,16.89,36.65,36.65,10.55,3.66,3.66,2.95
2021-10-13 18:28:00+00:00,27.42,15.47,35.87,35.87,10.71,4.33,4.33,2.71
2021-10-13 18:30:00+00:00,22.71,16.81,36.09,36.09,10.28,4.55,4.55,2.24
2021-10-13 18:32:00+00:00,25.49,15.14,36.58,36.58,9.62,4.07,4.07,2.05
2021-10-13 18:34:00+00:00,25.07,14.45,36.42,36.42,10.16,2.48,2.48,2.71
2021-10-13 18:36:00+00:00,22.79,14.87,36.14,36.14,9.46,3.98,3.98,2.44
2021-10-13 18:38:00+00:00,23.9,16.3,38.12,38.12,9.44,2.86,2.86,2.44
2021-10-13 18:40:00+00:00,23.65,16.4,38.6,38.6,9.59,2.74,2.74,2.46
2021-10-13 18:42:00+00:00,23.5,14.55,36.89,36.89,9.07,2.75,2.75,2.48
2021-10-13 18:44:00+00:00,24.23,14.53,37.91,37.91,10.24,2.81,2.81,2.77
2021-10-13 18:46:00+00:00,24.46,16.36,37.05,37.05,10.32,2.68,2.68,2.55
2021-10-13 18:48:00+00:00,23.32,15.6,38.15,38.15,9.36,2.81,2.81,3.16
2021-10-13 18:50:00+00:00,21.21,15.67,38.55,38.55,12.05,2.0,2.0,3.27
2021-10-13 18:52:00+00:00,22.15,15.16,38.71,38.71,10.32,2.51,2.51,2.69
2021-10-13 18:54:00+00:00,23.45,14.89,39.88,39.88,10.77,2.55,2.55,2.71
2021-10-13 18:56:00+00:00,23.13,16.35,39.21,39.21,11.02,2.45,2.45,2.7425
2021-10-13 18:58:00+00:00,23.09,14.28,38.75,38.75,10.32,2.93,2.93,2.7750000000000004
2021-10-13 19:00:00+00:00,22.6,14.86,38.24,38.24,9.95,2.38,2.38,2.94
2021-10-13 19:02:00+00:00,21.84,14.31,39.24,39.24,11.8,2.14,2.14,2.75
2021-10-13 19:04:00+00:00,24.63,14.89,39.84,39.84,11.45,3.33,3.33,2.72
2021-10-13 19:06:00+00:00,22.93,13.65,39.14,39.14,12.8,2.81,2.81,2.65
2021-10-13 19:08:00+00:00,22.47,14.91,39.49,39.49,11.66,3.04,3.04,2.37
2021-10-13 19:10:00+00:00,23.64,12.09,39.09,39.09,11.54,2.87,2.87,2.55
2021-10-13 19:12:00+00:00,23.16,15.09,39.31,39.31,12.04,2.14,2.14,2.255
2021-10-13 19:14:00+00:00,22.73,13.61,39.17,39.17,12.28,2.81,2.81,1.96
2021-10-13 19:16:00+00:00,22.64,14.0,39.26,39.26,10.82,2.61,2.61,2.34
2021-10-13 19:18:00+00:00,22.77,15.33,39.55,39.55,11.14,2.66,2.66,2.46
2021-10-13 19:20:00+00:00,21.44,14.07,39.89,39.89,10.54,2.51,2.51,1.83
2021-10-13 19:22:00+00:00,20.64,14.41,40.14,40.14,10.23,3.17,3.17,2.71
2021-10-13 19:24:00+00:00,19.88,14.46,39.89,39.89,9.22,2.65,2.65,2.15
2021-10-13 19:26:00+00:00,19.97,14.12,40.55,40.55,9.19,2.52,2.52,2.73
2021-10-13 19:28:00+00:00,20.81,14.03,39.98,39.98,8.46,3.02,3.02,2.6775
2021-10-13 19:30:00+00:00,22.12,13.61,39.75,39.75,8.14,2.76,2.76,2.625
2021-10-13 19:32:00+00:00,22.55,12.09,40.62,40.62,8.93,2.89,2.89,2.26
2021-10-13 19:34:00+00:00,22.12,12.19,40.23,40.23,9.0,2.21,2.21,2.25
2021-10-13 19:36:00+00:00,22.07,13.85,40.52,40.52,9.52,3.12,3.12,2.59
2021-10-13 19:38:00+00:00,21.65,11.78,40.16,40.16,9.62,2.24,2.24,2.81
2021-10-13 19:40:00+00:00,21.75,12.65,39.8,39.8,9.79,2.68,2.68,3.32
2021-10-13 19:42:00+00:00,18.26,12.3,40.34,40.34,10.08,2.98,2.98,2.87
2021-10-13 19:44:00+00:00,17.37,10.97,39.69,39.69,10.62,2.66,2.66,2.795
2021-10-13 19:46:00+00:00,18.98,10.53,39.48,39.48,9.98,2.43,2.43,2.7199999999999998
2021-10-13 19:48:00+00:00,20.86,12.09,39.5,39.5,9.59,1.78,1.78,2.76
2021-10-13 19:50:00+00:00,20.16,13.84,40.16,40.16,9.33,2.0,2.0,2.42
2021-10-13 19:52:00+00:00,20.5,12.49,39.41,39.41,10.12,2.27,2.27,2.78
2021-10-13 19:54:00+00:00,18.4,12.18,39.76,39.76,8.98,2.52,2.52,2.45
2021-10-13 19:56:00+00:00,20.33,12.32,39.89,39.89,9.82,1.73,1.73,2.71
2021-10-13 19:58:00+00:00,17.92,11.05,40.07,40.07,9.18,2.24,2.24,2.16
2021-10-13 20:00:00+00:00,19.24,12.31,40.02,40.02,8.82,2.26,2.26,2.4075
2021-10-13 20:02:00+00:00,18.25,13.0,40.23,40.23,8.33,2.25,2.25,2.6550000000000002
2021-10-13 20:04:00+00:00,18.67,11.33,39.65,39.65,8.12,2.21,2.21,2.38
2021-10-13 20:06:00+00:00,17.72,11.98,40.82,40.82,8.86,1.73,1.73,2.67
2021-10-13 20:08:00+00:00,18.75,12.88,40.1,40.1,10.7,2.58,2.58,2.55
2021-10-13 20:10:00+00:00,17.14,11.81,40.33,40.33,9.39,3.04,3.04,2.47
2021-10-13 20:12:00+00:00,18.28,11.95,40.49,40.49,10.1,1.91,1.91,2.2
2021-10-13 20:14:00+00:00,18.52,12.57,39.77,39.77,10.86,1.97,1.97,2.19
2021-10-13 20:16:00+00:00,18.95,12.51,37.79,37.79,9.55,1.9,1.9,2.365
2021-10-13 20:18:00+00:00,16.77,14.18,40.28,40.28,10.97,2.07,2.07,2.54
2021-10-13 20:20:00+00:00,19.31,12.29,40.05,40.05,9.33,2.18,2.18,2.6
2021-10-13 20:22:00+00:00,19.47,13.4,39.34,39.34,8.86,2.19,2.19,8.68
2021-10-13 20:24:00+00:00,17.95,13.1,39.12,39.12,9.89,2.21,2.21,3.81
2021-10-13 20:26:00+00:00,18.42,12.36,38.96,38.96,10.14,2.02,2.02,3.31
2021-10-13 20:28:00+00:00,18.54,12.46,39.56,39.56,10.02,2.23,2.23,2.56
2021-10-13 20:30:00+00:00,18.21,12.57,39.57,39.57,9.81,1.69,1.69,2.47
2021-10-13 20:32:00+00:00,14.97,11.42,41.09,41.09,10.3,2.73,2.73,1.9900000000000002
2021-10-13 20:34:00+00:00,18.33,11.47,40.23,40.23,10.38,2.27,2.27,1.51
2021-10-13 20:36:00+00:00,16.97,12.55,39.98,39.98,9.91,2.09,2.09,1.57
2021-10-13 20:38:00+00:00,19.53,12.16,40.54,40.54,9.47,2.37,2.37,1.37
2021-10-13 20:40:00+00:00,16.62,11.19,40.05,40.05,9.93,2.85,2.85,2.11
2021-10-13 20:42:00+00:00,16.09,11.29,40.75,40.75,9.24,2.23,2.23,1.93
2021-10-13 20:44:00+00:00,19.64,12.44,40.02,40.02,10.25,2.29,2.29,1.3
2021-10-13 20:46:00+00:00,16.48,12.41,41.05,41.05,10.12,2.93,2.93,1.58
2021-10-13 20:48:00+00:00,17.27,12.49,40.21,40.21,10.63,2.57,2.57,1.6375000000000002
2021-10-13 20:50:00+00:00,16.74,10.44,40.41,40.41,9.6,1.78,1.78,1.695
2021-10-13 20:52:00+00:00,18.63,11.02,40.96,40.96,9.77,2.5,2.5,1.81
2021-10-13 20:54:00+00:00,16.52,12.74,41.25,41.25,9.19,2.76,2.76,2.11
2021-10-13 20:56:00+00:00,17.11,12.86,40.5,40.5,8.93,2.22,2.22,2.34
2021-10-13 20:58:00+00:00,16.02,11.31,40.23,40.23,8.98,1.93,1.93,1.62
2021-10-13 21:00:00+00:00,17.19,10.76,41.02,41.02,9.68,2.11,2.11,1.65
2021-10-13 21:02:00+00:00,17.56,10.95,39.98,39.98,9.11,2.6,2.6,1.71
2021-10-13 21:04:00+00:00,18.42,12.36,39.11,39.11,8.23,1.76,1.76,1.8675
2021-10-13 21:06:00+00:00,16.18,12.15,38.12,38.12,8.53,2.39,2.39,2.025
2021-10-13 21:08:00+00:00,18.26,11.93,37.8,37.8,9.24,1.64,1.64,2.0
2021-10-13 21:10:00+00:00,15.35,12.15,38.78,38.78,9.68,2.2,2.2,2.69
2021-10-13 21:12:00+00:00,14.98,11.19,38.19,38.19,9.09,2.59,2.59,2.27
2021-10-13 21:14:00+00:00,16.14,11.62,40.16,40.16,9.16,2.0,2.0,1.88
2021-10-13 21:16:00+00:00,15.17,11.5,40.4,40.4,8.25,1.96,1.96,2.29
2021-10-13 21:18:00+00:00,15.46,12.41,17.68,17.68,9.0,2.29,2.29,2.09
2021-10-13 21:20:00+00:00,15.84,10.97,7.9,7.9,9.72,2.78,2.78,2.0425
2021-10-13 21:22:00+00:00,17.38,12.04,7.27,7.27,9.09,2.26,2.26,1.995
2021-10-13 21:24:00+00:00,16.77,12.89,7.73,7.73,9.19,2.48,2.48,2.26
2021-10-13 21:26:00+00:00,16.66,12.27,7.2,7.2,9.43,3.39,3.39,2.13
2021-10-13 21:28:00+00:00,15.93,12.38,7.29,7.29,8.11,2.47,2.47,2.64
2021-10-13 21:30:00+00:00,16.09,11.56,8.95,8.95,9.39,2.63,2.63,1.98
2021-10-13 21:32:00+00:00,17.91,11.7,8.43,8.43,8.72,2.86,2.86,2.45
2021-10-13 21:34:00+00:00,16.61,12.79,8.14,8.14,9.86,2.37,2.37,2.56
2021-10-13 21:36:00+00:00,18.91,13.14,9.19,9.19,9.12,2.64,2.64,2.29
2021-10-13 21:38:00+00:00,18.83,12.24,7.19,7.19,8.98,2.68,2.68,2.02
2021-10-13 21:40:00+00:00,17.5,11.81,6.93,6.93,8.88,2.37,2.37,2.67
2021-10-13 21:42:00+00:00,17.61,13.29,6.36,6.36,7.93,2.14,2.14,2.8
2021-10-13 21:44:00+00:00,18.19,12.64,8.07,8.07,8.21,2.55,2.55,1.96
2021-10-13 21:46:00+00:00,18.18,12.34,7.32,7.32,8.52,2.68,2.68,2.42
2021-10-13 21:48:00+00:00,16.95,12.27,7.2,7.2,8.91,2.53,2.53,2.58
2021-10-13 21:50:00+00:00,19.54,12.36,6.54,6.54,8.32,2.89,2.89,3.11
2021-10-13 21:52:00+00:00,17.38,11.25,5.59,5.59,8.63,2.21,2.21,2.8525
2021-10-13 21:54:00+00:00,15.84,12.14,5.42,5.42,8.15,2.15,2.15,2.5949999999999998
2021-10-13 21:56:00+00:00,18.31,12.86,6.07,6.07,7.9,3.16,3.16,2.38
2021-10-13 21:58:00+00:00,17.34,11.39,8.48,8.48,7.54,2.34,2.34,1.71
2021-10-13 22:00:00+00:00,17.28,10.91,7.37,7.37,8.32,3.03,3.03,1.8
2021-10-13 22:02:00+00:00,18.55,11.4,7.77,7.77,7.33,2.72,2.72,2.51
2021-10-13 22:04:00+00:00,19.08,12.88,7.39,7.39,7.41,3.07,3.07,2.24
2021-10-13 22:06:00+00:00,18.67,11.9,6.41,6.41,7.91,3.02,3.02,1.91
2021-10-13 22:08:00+00:00,18.39,12.71,6.02,6.02,7.61,3.17,3.17,2.0975
2021-10-13 22:10:00+00:00,18.25,11.75,5.24,5.24,7.79,2.67,2.67,2.285
2021-10-13 22:12:00+00:00,19.1,11.16,5.86,5.86,8.83,3.14,3.14,2.21
2021-10-13 22:14:00+00:00,19.95,12.41,5.44,5.44,8.25,2.66,2.66,2.64
2021-10-13 22:16:00+00:00,18.77,11.28,5.79,5.79,7.79,2.92,2.92,2.19
2021-10-13 22:18:00+00:00,18.41,11.05,5.39,5.39,8.34,2.54,2.54,2.22
2021-10-13 22:20:00+00:00,18.12,10.5,5.82,5.82,7.55,2.75,2.75,1.89
2021-10-13 22:22:00+00:00,16.78,9.19,5.4,5.4,9.02,2.91,2.91,2.21
2021-10-13 22:24:00+00:00,15.53,10.2,5.15,5.15,7.67,2.07,2.07,2.2625
2021-10-13 22:26:00+00:00,16.65,11.32,6.58,6.58,7.18,3.1,3.1,2.3150000000000004
2021-10-13 22:28:00+00:00,16.43,10.76,5.84,5.84,7.46,2.86,2.86,1.98
2021-10-13 22:30:00+00:00,17.71,12.17,6.51,6.51,7.1,3.02,3.02,2.16
2021-10-13 22:32:00+00:00,16.72,11.27,6.56,6.56,6.71,2.63,2.63,1.91
2021-10-13 22:34:00+00:00,16.44,11.88,6.25,6.25,8.05,3.22,3.22,2.19
2021-10-13 22:36:00+00:00,17.67,11.81,6.62,6.62,7.18,3.55,3.55,2.54
2021-10-13 22:38:00+00:00,17.72,10.83,6.61,6.61,7.6,2.96,2.96,2.68
2021-10-13 22:40:00+00:00,16.93,11.66,7.07,7.07,6.98,2.98,2.98,2.3275
2021-10-13 22:42:00+00:00,20.05,11.88,6.35,6.35,6.89,3.86,3.86,1.975
2021-10-13 22:44:00+00:00,17.7,10.68,6.55,6.55,7.17,2.84,2.84,2.91
2021-10-13 22:46:00+00:00,17.72,11.33,4.89,4.89,6.78,4.29,4.29,2.4
2021-10-13 22:48:00+00:00,17.85,12.33,5.43,5.43,6.62,3.49,3.49,2.57
2021-10-13 22:50:00+00:00,18.67,13.14,5.73,5.73,6.86,4.0,4.0,2.74
2021-10-13 22:52:00+00:00,18.84,10.88,4.73,4.73,6.78,3.48,3.48,1.89
2021-10-13 22:54:00+00:00,18.42,11.74,4.09,4.09,6.55,2.87,2.87,2.3
2021-10-13 22:56:00+00:00,19.28,11.68,4.26,4.26,7.19,3.71,3.71,2.5675
2021-10-13 22:58:00+00:00,17.22,11.98,3.95,3.95,7.22,3.82,3.82,2.835
2021-10-13 23:00:00+00:00,17.3,11.18,5.34,5.34,6.67,2.71,2.71,3.33
2021-10-13 23:02:00+00:00,18.93,14.69,4.22,4.22,7.09,3.61,3.61,2.46
2021-10-13 23:04:00+00:00,18.59,11.02,4.25,4.25,7.3,3.12,3.12,2.98
2021-10-13 23:06:00+00:00,19.11,11.39,4.21,4.21,7.34,2.54,2.54,3.07
2021-10-13 23:08:00+00:00,18.59,11.04,4.05,4.05,7.03,3.05,3.05,2.85
2021-10-13 23:10:00+00:00,19.47,12.54,3.93,3.93,6.8,2.78,2.78,3.11
2021-10-13 23:12:00+00:00,18.73,13.0,3.97,3.97,6.31,3.83,3.83,3.2075
2021-10-13 23:14:00+00:00,18.98,13.11,4.3,4.3,6.88,3.36,3.36,3.305
2021-10-13 23:16:00+00:00,18.46,13.38,4.56,4.56,7.16,3.36,3.36,3.41
2021-10-13 23:18:00+00:00,16.86,11.0,4.09,4.09,6.59,3.07,3.07,3.35
2021-10-13 23:20:00+00:00,18.91,13.36,4.36,4.36,7.29,3.2,3.2,3.17
2021-10-13 23:22:00+00:00,16.89,16.02,2.69,2.69,6.81,3.02,3.02,3.29
2021-10-13 23:24:00+00:00,16.2,11.71,3.67,3.67,7.24,3.71,3.71,3.23
2021-10-13 23:26:00+00:00,16.17,13.08,4.02,4.02,6.71,3.85,3.85,4.04
2021-10-13 23:28:00+00:00,16.33,12.34,3.27,3.27,7.2,3.05,3.05,3.81
2021-10-13 23:30:00+00:00,16.65,12.34,4.07,4.07,7.28,3.05,3.05,3.58
2021-10-13 23:32:00+00:00,16.29,14.31,4.62,4.62,6.88,3.7,3.7,3.02
2021-10-13 23:34:00+00:00,16.98,14.17,4.47,4.47,6.66,3.98,3.98,3.39
2021-10-13 23:36:00+00:00,17.36,13.41,4.57,4.57,7.8,4.17,4.17,3.5
2021-10-13 23:38:00+00:00,17.16,14.83,5.25,5.25,7.68,3.93,3.93,2.95
2021-10-13 23:40:00+00:00,16.73,13.45,5.88,5.88,7.82,4.41,4.41,3.12
2021-10-13 23:42:00+00:00,16.42,14.91,4.9,4.9,6.88,3.07,3.07,3.85
2021-10-13 23:44:00+00:00,16.18,14.3,4.86,4.86,8.29,3.32,3.32,3.5875000000000004
2021-10-13 23:46:00+00:00,15.57,13.02,5.02,5.02,7.46,4.02,4.02,3.325
2021-10-13 23:48:00+00:00,15.22,15.31,5.39,5.39,7.4,3.31,3.31,3.25
2021-10-13 23:50:00+00:00,17.05,13.8,6.02,6.02,7.21,4.46,4.46,3.76
2021-10-13 23:52:00+00:00,16.67,13.57,5.72,5.72,7.71,3.62,3.62,3.21
2021-10-13 23:54:00+00:00,17.16,14.65,5.4,5.4,7.95,4.05,4.05,3.95
2021-10-13 23:56:00+00:00,16.31,13.18,5.41,5.41,8.6,4.64,4.64,3.6
2021-10-13 23:58:00+00:00,15.35,14.04,5.0,5.0,7.66,4.24,4.24,4.24
2021-10-14 00:00:00+00:00,17.39,15.42,6.0,6.0,6.55,3.52,3.52,4.1675
2021-10-14 00:02:00+00:00,16.88,14.03,5.0,5.0,6.5,4.09,4.09,4.095
2021-10-14 00:04:00+00:00,17.58,17.04,5.6,5.6,6.29,3.28,3.28,4.12
2021-10-14 00:06:00+00:00,19.32,15.0,5.45,5.45,6.24,4.05,4.05,4.46
2021-10-14 00:08:00+00:00,18.55,12.33,5.54,5.54,7.44,4.46,4.46,3.65
2021-10-14 00:10:00+00:00,18.64,14.87,5.85,5.85,7.36,3.36,3.36,3.96
2021-10-14 00:12:00+00:00,19.95,15.02,4.82,4.82,6.88,3.55,3.55,4.07
2021-10-14 00:14:00+00:00,19.03,13.65,4.88,4.88,6.0,3.9,3.9,3.54
2021-10-14 00:16:00+00:00,20.62,13.75,5.0,5.0,5.23,4.77,4.77,3.9125
2021-10-14 00:18:00+00:00,18.55,14.39,4.78,4.78,5.52,3.63,3.63,4.285
2021-10-14 00:20:00+00:00,18.68,12.59,6.05,6.05,5.34,3.16,3.16,3.8
2021-10-14 00:22:00+00:00,17.89,14.12,5.54,5.54,6.19,4.53,4.53,3.68
2021-10-14 00:24:00+00:00,18.14,14.79,5.28,5.28,6.14,3.59,3.59,4.25
2021-10-14 00:26:00+00:00,16.22,13.11,5.39,5.39,5.88,3.81,3.81,3.89
2021-10-14 00:28:00+00:00,17.12,12.67,5.68,5.68,5.35,4.36,4.36,4.12
2021-10-14 00:30:00+00:00,17.81,14.31,5.632727272727273,5.632727272727273,4.83,3.98,3.98,4.24
2021-10-14 00:32:00+00:00,17.53,14.78,5.585454545454545,5.585454545454545,4.36,4.32,4.32,4.225
2021-10-14 00:34:00+00:00,17.96,14.77,5.538181818181818,5.538181818181818,4.78,3.73,3.73,4.21
2021-10-14 00:36:00+00:00,18.37,15.52,5.490909090909091,5.490909090909091,4.4,4.02,4.02,3.53
2021-10-14 00:38:00+00:00,17.81,16.02,5.443636363636363,5.443636363636363,3.78,4.38,4.38,4.24
2021-10-14 00:40:00+00:00,16.49,13.14,5.3963636363636365,5.3963636363636365,4.59,3.39,3.39,3.87
2021-10-14 00:42:00+00:00,16.61,14.17,5.349090909090909,5.349090909090909,4.79,3.68,3.68,4.21
2021-10-14 00:44:00+00:00,18.2,13.32,5.301818181818182,5.301818181818182,4.73,4.09,4.09,4.26
2021-10-14 00:46:00+00:00,17.4,14.38,5.254545454545455,5.254545454545455,5.71,4.21,4.21,4.23
2021-10-14 00:48:00+00:00,18.72,14.07,5.207272727272727,5.207272727272727,6.25,4.07,4.07,4.3500000000000005
2021-10-14 00:50:00+00:00,15.62,14.45,5.16,5.16,5.46,3.78,3.78,4.470000000000001
2021-10-14 00:52:00+00:00,16.02,15.58,4.83,4.83,6.11,4.6,4.6,4.65
2021-10-14 00:54:00+00:00,15.25,15.12,5.09,5.09,5.45,3.41,3.41,4.59
2021-10-14 00:56:00+00:00,16.0,13.17,4.73,4.73,5.83,3.47,3.47,4.49
2021-10-14 00:58:00+00:00,15.29,15.25,5.07,5.07,4.33,4.75,4.75,5.15
2021-10-14 01:00:00+00:00,17.23,16.45,5.41,5.41,5.29,4.23,4.23,4.79
2021-10-14 01:02:00+00:00,17.58,13.8,5.75,5.75,4.98,4.17,4.17,4.87
2021-10-14 01:04:00+00:00,15.93,13.78,5.664615384615384,5.664615384615384,4.78,4.9,4.9,4.654999999999999
2021-10-14 01:06:00+00:00,14.53,14.31,5.579230769230769,5.579230769230769,5.24,4.65,4.65,4.4399999999999995
2021-10-14 01:08:00+00:00,16.53,14.0,5.493846153846154,5.493846153846154,4.05,4.95,4.95,4.83
2021-10-14 01:10:00+00:00,16.38,15.58,5.408461538461538,5.408461538461538,5.7,6.44,6.44,5.31
2021-10-14 01:12:00+00:00,16.23,15.9,5.323076923076923,5.323076923076923,5.54,13.69,13.69,5.22
2021-10-14 01:14:00+00:00,16.82,13.33,5.237692307692307,5.237692307692307,6.21,9.19,9.19,5.55
2021-10-14 01:16:00+00:00,15.88,13.66,5.1523076923076925,5.1523076923076925,6.22,12.07,12.07,5.81
2021-10-14 01:18:00+00:00,15.88,15.13,5.066923076923077,5.066923076923077,7.25,11.61,11.61,4.85
2021-10-14 01:20:00+00:00,17.2,14.08,4.981538461538461,4.981538461538461,7.13,9.95,9.95,4.922499999999999
2021-10-14 01:22:00+00:00,15.55,14.0,4.896153846153846,4.896153846153846,5.46,7.14,7.14,4.995
2021-10-14 01:24:00+00:00,16.24,14.93,4.810769230769231,4.810769230769231,6.58,5.34,5.34,5.21
2021-10-14 01:26:00+00:00,15.86,14.86,4.725384615384615,4.725384615384615,5.91,6.28,6.28,5.62
2021-10-14 01:28:00+00:00,14.82,13.45,4.64,4.64,4.87,6.58,6.58,4.7
2021-10-14 01:30:00+00:00,17.71,13.6,4.637,4.637,5.36,6.17,6.17,5.02
2021-10-14 01:32:00+00:00,16.0,14.0,4.6339999999999995,4.6339999999999995,4.67,6.89,6.89,5.48
2021-10-14 01:34:00+00:00,15.0,14.05,4.631,4.631,4.67,6.7,6.7,5.02
2021-10-14 01:36:00+00:00,15.28,13.47,4.628,4.628,3.56,7.33,7.33,5.02
2021-10-14 01:38:00+00:00,16.58,11.52,4.625,4.625,4.77,7.36,7.36,5.02
2021-10-14 01:40:00+00:00,14.74,13.35,4.622,4.622,3.81,6.64,6.64,4.78
2021-10-14 01:42:00+00:00,16.24,13.88,4.619,4.619,3.72,7.29,7.29,5.21
2021-10-14 01:44:00+00:00,17.04,15.35,4.6160000000000005,4.6160000000000005,3.71,8.05,8.05,4.64
2021-10-14 01:46:00+00:00,17.33,13.78,4.613,4.613,4.47,8.32,8.32,4.38
2021-10-14 01:48:00+00:00,16.58,13.72,4.61,4.61,3.98,8.91,8.91,5.18
2021-10-14 01:50:00+00:00,17.54,12.33,5.11,5.11,4.02,7.56,7.56,5.56
2021-10-14 01:52:00+00:00,17.07,12.93,5.61,5.61,3.32,7.61,7.61,5.3575
2021-10-14 01:54:00+00:00,16.21,13.08,5.605,5.605,4.12,8.61,8.61,5.154999999999999
2021-10-14 01:56:00+00:00,16.81,12.16,5.6,5.6,3.77,8.73,8.73,5.68
2021-10-14 01:58:00+00:00,16.91,13.16,5.595,5.595,4.25,10.6,10.6,5.44
2021-10-14 02:00:00+00:00,17.2,13.9,5.59,5.59,2.89,11.19,11.19,5.45
2021-10-14 02:02:00+00:00,15.68,13.22,5.595,5.595,2.69,12.19,12.19,5.61
2021-10-14 02:04:00+00:00,17.04,11.67,5.6,5.6,2.91,12.7,12.7,5.44
2021-10-14 02:06:00+00:00,15.76,11.45,5.9,5.9,2.23,12.37,12.37,5.64
2021-10-14 02:08:00+00:00,14.38,9.49,5.52,5.52,1.86,12.08,12.08,5.494999999999999
2021-10-14 02:10:00+00:00,15.73,7.62,5.14,5.14,1.79,11.18,11.18,5.35
2021-10-14 02:12:00+00:00,13.79,3.05,5.13,5.13,1.63,11.18,11.18,5.55
2021-10-14 02:14:00+00:00,16.56,0.86,5.12,5.12,1.75,11.19,11.19,6.54
2021-10-14 02:16:00+00:00,14.64,1.4,5.11,5.11,1.96,10.83,10.83,6.35
2021-10-14 02:18:00+00:00,17.18,1.25,4.68,4.68,2.03,11.64,11.64,5.79
2021-10-14 02:20:00+00:00,14.82,0.79,5.095,5.095,2.34,9.89,9.89,5.96
2021-10-14 02:22:00+00:00,14.07,0.23,5.51,5.51,1.74,10.84,10.84,5.08
2021-10-14 02:24:00+00:00,14.62,0.35,5.699999999999999,5.699999999999999,2.26,8.97,8.97,5.575
2021-10-14 02:26:00+00:00,15.3,0.0,5.89,5.89,2.21,10.43,10.43,6.07
2021-10-14 02:28:00+00:00,16.28,0.27,4.98,4.98,2.02,14.05,14.05,5.98
2021-10-14 02:30:00+00:00,17.47,0.09,4.825,4.825,3.54,13.05,13.05,5.96
2021-10-14 02:32:00+00:00,16.71,0.22,4.67,4.67,1.68,14.02,14.02,5.67
2021-10-14 02:34:00+00:00,15.91,0.0,5.23,5.23,2.11,6.78,6.78,6.34
2021-10-14 02:36:00+00:00,16.18,0.0,5.3133333333333335,5.3133333333333335,1.22,5.27,5.27,5.82
2021-10-14 02:38:00+00:00,18.29,0.0,5.396666666666667,5.396666666666667,1.28,4.66,4.66,5.93
2021-10-14 02:40:00+00:00,14.05,0.0,5.48,5.48,1.47,5.68,5.68,6.0024999999999995
2021-10-14 02:42:00+00:00,16.93,0.16,5.33,5.33,1.09,5.2,5.2,6.074999999999999
2021-10-14 02:44:00+00:00,16.0,2.8,5.18,5.18,0.26,4.48,4.48,5.56
2021-10-14 02:46:00+00:00,13.55,2.09,5.04,5.04,1.04,4.69,4.69,5.75
2021-10-14 02:48:00+00:00,15.78,0.72,5.23,5.23,1.19,4.81,4.81,6.34
2021-10-14 02:50:00+00:00,15.91,0.4,5.42,5.42,0.86,5.59,5.59,6.49
2021-10-14 02:52:00+00:00,17.28,1.29,5.5649999999999995,5.5649999999999995,0.79,6.38,6.38,5.29
2021-10-14 02:54:00+00:00,19.23,0.95,5.71,5.71,1.04,6.0,6.0,6.05
2021-10-14 02:56:00+00:00,16.43,2.57,4.82,4.82,0.9,4.5,4.5,6.025
2021-10-14 02:58:00+00:00,16.91,8.17,5.47,5.47,1.1,3.93,3.93,6.0
2021-10-14 03:00:00+00:00,17.49,6.77,5.41,5.41,1.21,4.63,4.63,5.85
2021-10-14 03:02:00+00:00,15.64,3.67,4.58,4.58,1.71,5.12,5.12,6.34
2021-10-14 03:04:00+00:00,17.89,1.75,4.73,4.73,1.19,4.73,4.73,6.0
2021-10-14 03:06:00+00:00,16.44,1.4,5.32,5.32,2.08,4.54,4.54,5.92
2021-10-14 03:08:00+00:00,16.27,0.63,6.51,6.51,1.16,4.91,4.91,6.39
2021-10-14 03:10:00+00:00,16.84,0.72,5.85,5.85,1.65,4.14,4.14,5.8
2021-10-14 03:12:00+00:00,15.09,2.52,5.89,5.89,0.84,4.23,4.23,5.4725
2021-10-14 03:14:00+00:00,14.93,4.71,6.31,6.31,2.0,4.19,4.19,5.145
2021-10-14 03:16:00+00:00,16.77,4.28,6.27,6.27,1.49,4.55,4.55,5.62
2021-10-14 03:18:00+00:00,14.31,3.05,5.93,5.93,0.68,4.52,4.52,5.89
2021-10-14 03:20:00+00:00,16.97,2.68,5.21,5.21,1.02,4.83,4.83,5.28
2021-10-14 03:22:00+00:00,15.78,2.16,6.05,6.05,1.6,4.51,4.51,5.58
2021-10-14 03:24:00+00:00,18.46,1.62,5.72,5.72,1.14,5.88,5.88,5.75
2021-10-14 03:26:00+00:00,16.24,1.9,6.17,6.17,0.5,4.4,4.4,5.69
2021-10-14 03:28:00+00:00,16.0,1.24,6.14,6.14,1.11,3.91,3.91,5.7524999999999995
2021-10-14 03:30:00+00:00,15.96,1.3,5.31,5.31,0.69,4.77,4.77,5.8149999999999995
2021-10-14 03:32:00+00:00,16.63,1.68,5.82,5.82,0.43,4.42,4.42,5.92
2021-10-14 03:34:00+00:00,16.96,1.34,6.05,6.05,0.96,3.65,3.65,5.44
2021-10-14 03:36:00+00:00,15.97,2.0,6.39,6.39,0.72,4.79,4.79,5.07
2021-10-14 03:38:00+00:00,16.39,1.56,6.43,6.43,0.61,5.36,5.36,5.28
